"horas_luz","temperatura","humedad","humedad_suelo","etiqueta"
0.01,0.71,0.71,0.65,8
0.69,0.72,0.71,0.65,19
0.65,0.72,0.71,0.65,19
0.44,0.72,0.71,0.65,8
0.49,0.72,0.71,0.65,8
0.02,0.72,0.71,0.65,8
0.39,0.72,0.71,0.65,8
0.58,0.72,0.71,0.65,19
0.07,0.72,0.71,0.65,8
0.38,0.72,0.71,0.65,8
0.63,0.72,0.71,0.65,19
0.77,0.72,0.71,0.65,19
0.27,0.72,0.71,0.65,8
0.45,0.72,0.71,0.65,8
0.62,0.72,0.71,0.66,19
0.72,0.72,0.71,0.66,19
0.1,0.72,0.71,0.65,8
0.72,0.72,0.71,0.65,19
0.34,0.72,0.71,0.65,8
0.13,0.72,0.71,0.65,8
0.47,0.72,0.71,0.66,8
0.43,0.72,0.71,0.65,8
0.44,0.72,0.71,0.66,8
0.79,0.72,0.71,0.65,19
0.76,0.71,0.7,0.65,19
0.14,0.72,0.71,0.65,8
0.75,0.72,0.71,0.65,19
0.03,0.72,0.71,0.65,8
0.56,0.72,0.72,0.66,19
0.36,0.72,0.71,0.65,8
0.51,0.72,0.73,0.65,19
0.31,0.72,0.73,0.65,8
0.6,0.72,0.73,0.65,19
0.01,0.72,0.73,0.65,8
0.56,0.72,0.74,0.66,19
0.22,0.73,0.75,0.65,8
0.58,0.73,0.76,0.65,19
0.22,0.73,0.76,0.65,8
0.54,0.73,0.76,0.65,19
0.45,0.73,0.77,0.65,8
0.26,0.73,0.78,0.65,8
0.06,0.73,0.76,0.65,14
0.68,0.73,0.76,0.65,17
0.03,0.73,0.77,0.65,8
0.12,0.74,0.77,0.65,14
0.58,0.74,0.77,0.65,17
0.69,0.74,0.77,0.65,17
0.65,0.74,0.77,0.65,17
0.28,0.74,0.77,0.65,14
0.45,0.75,0.78,0.65,14
0.62,0.74,0.77,0.65,17
0.19,0.74,0.77,0.65,14
0.48,0.74,0.77,0.65,14
0.01,0.74,0.77,0.65,14
0.05,0.74,0.77,0.65,14
0.14,0.74,0.76,0.64,14
0.68,0.74,0.75,0.65,17
0.6,0.74,0.76,0.65,17
0.37,0.74,0.75,0.65,14
0.55,0.74,0.76,0.65,17
0.68,0.74,0.76,0.65,17
0.23,0.74,0.76,0.65,14
0.43,0.75,0.76,0.65,14
0.51,0.75,0.76,0.65,17
0.4,0.75,0.76,0.65,14
0.58,0.75,0.76,0.65,17
0.44,0.75,0.76,0.65,14
0.31,0.75,0.76,0.65,14
0.02,0.75,0.76,0.65,14
0.53,0.75,0.74,0.65,17
0.39,0.75,0.74,0.65,14
0.13,0.75,0.75,0.65,14
0.51,0.75,0.77,0.65,17
0.64,0.75,0.76,0.65,17
0.57,0.75,0.76,0.65,17
0.57,0.76,0.76,0.65,17
0.78,0.76,0.75,0.65,17
0.48,0.76,0.76,0.65,14
0.53,0.76,0.76,0.65,17
0.6,0.75,0.74,0.65,17
0.56,0.76,0.74,0.65,17
0.67,0.75,0.73,0.64,17
0.16,0.75,0.73,0.65,14
0.43,0.76,0.74,0.65,14
0.53,0.76,0.73,0.65,17
0.04,0.76,0.74,0.65,14
0.74,0.76,0.73,0.65,17
0.24,0.76,0.73,0.64,14
0.2,0.76,0.73,0.65,14
0.59,0.76,0.72,0.65,17
0.68,0.76,0.71,0.65,17
0.06,0.76,0.73,0.65,14
0.59,0.76,0.73,0.65,17
0.51,0.76,0.71,0.65,17
0.72,0.76,0.71,0.65,17
0.23,0.76,0.71,0.65,14
0.46,0.76,0.7,0.65,14
0.01,0.76,0.69,0.65,14
0.59,0.76,0.71,0.65,17
0.67,0.76,0.72,0.65,17
0.04,0.76,0.72,0.65,14
0.44,0.77,0.73,0.65,14
0.63,0.76,0.72,0.65,17
0.49,0.76,0.72,0.65,14
0.69,0.76,0.72,0.65,17
0.32,0.77,0.71,0.65,14
0.52,0.77,0.7,0.65,17
0.18,0.76,0.71,0.65,14
0.41,0.77,0.71,0.65,14
0.12,0.77,0.71,0.65,14
0.64,0.77,0.71,0.65,17
0.69,0.76,0.71,0.65,17
0.28,0.77,0.72,0.65,14
0.53,0.77,0.7,0.65,17
0.2,0.77,0.7,0.65,14
0.38,0.77,0.7,0.65,14
0.34,0.77,0.71,0.65,14
0.69,0.77,0.71,0.64,17
0.28,0.77,0.7,0.65,14
0.55,0.77,0.69,0.65,17
0.4,0.77,0.7,0.65,14
0.64,0.77,0.7,0.65,17
0.49,0.77,0.7,0.65,14
0.62,0.77,0.7,0.64,17
0.08,0.77,0.71,0.65,14
0.02,0.77,0.7,0.65,14
0.77,0.77,0.69,0.65,17
0.15,0.77,0.69,0.65,14
0.65,0.77,0.69,0.64,17
0.05,0.77,0.69,0.65,14
0.14,0.77,0.69,0.65,14
0.13,0.77,0.69,0.65,14
0.56,0.77,0.69,0.65,17
0.57,0.78,0.7,0.65,17
0.27,0.77,0.7,0.64,14
0.64,0.78,0.7,0.65,17
0.07,0.78,0.7,0.65,14
0.79,0.78,0.7,0.65,17
0.68,0.78,0.69,0.65,17
0.19,0.78,0.7,0.64,14
0.41,0.78,0.71,0.65,14
0.66,0.77,0.71,0.65,17
0.22,0.78,0.69,0.65,14
0.55,0.78,0.7,0.65,17
0.66,0.8,0.7,0.65,17
0.32,0.78,0.7,0.65,14
0.07,0.78,0.69,0.65,14
0.2,0.78,0.69,0.65,14
0.03,0.78,0.7,0.65,14
0.15,0.77,0.68,0.65,14
0.24,0.78,0.67,0.65,14
0.06,0.78,0.67,0.65,14
0.22,0.77,0.68,0.65,14
0.61,0.78,0.68,0.65,17
0.31,0.78,0.69,0.65,14
0.01,0.78,0.7,0.65,14
0.69,0.78,0.71,0.65,17
0.23,0.78,0.72,0.65,14
0.7,0.78,0.71,0.65,17
0.56,0.78,0.69,0.65,17
0.24,0.78,0.69,0.65,14
0.15,0.78,0.69,0.65,14
0.17,0.78,0.7,0.65,14
0.33,0.78,0.7,0.65,14
0.25,0.78,0.71,0.65,14
0.34,0.79,0.72,0.65,14
0.33,0.79,0.73,0.65,14
0.62,0.79,0.73,0.65,17
0.68,0.79,0.73,0.65,17
0.34,0.79,0.73,0.65,14
0.26,0.79,0.72,0.64,14
0.66,0.79,0.71,0.65,17
0.64,0.79,0.69,0.65,17
0.33,0.79,0.7,0.65,14
0.66,0.79,0.7,0.63,17
0.66,0.78,0.69,0.64,17
0.45,0.79,0.7,0.64,14
0.57,0.79,0.7,0.65,17
0.67,0.79,0.71,0.65,17
0.61,0.79,0.71,0.65,17
0.57,0.79,0.73,0.65,17
0.3,0.79,0.72,0.64,14
0.78,0.79,0.72,0.65,17
0.22,0.79,0.71,0.65,14
0.02,0.79,0.71,0.65,14
0.55,0.79,0.72,0.65,17
0.11,0.8,0.73,0.65,14
0.51,0.79,0.73,0.64,17
0.36,0.8,0.72,0.65,14
0.59,0.79,0.72,0.65,17
0.68,0.8,0.72,0.65,17
0.5,0.79,0.72,0.65,17
0.51,0.79,0.72,0.65,17
0.52,0.8,0.72,0.64,17
0.44,0.8,0.72,0.65,14
0.66,0.8,0.71,0.65,17
0.46,0.8,0.71,0.65,14
0.79,0.8,0.71,0.65,17
0.63,0.8,0.71,0.65,17
0.55,0.8,0.71,0.65,17
0.16,0.8,0.71,0.65,14
0.04,0.8,0.72,0.65,14
0.59,0.8,0.72,0.65,17
0.1,0.8,0.71,0.65,14
0.37,0.8,0.71,0.65,14
0.66,0.8,0.72,0.64,17
0.72,0.8,0.72,0.65,17
0.06,0.8,0.73,0.65,14
0.45,0.8,0.72,0.64,14
0.61,0.8,0.72,0.64,17
0.29,0.8,0.72,0.64,14
0.28,0.8,0.72,0.64,14
0.54,0.81,0.72,0.63,17
0.4,0.8,0.72,0.63,14
0.35,0.8,0.72,0.63,14
0.67,0.8,0.73,0.63,17
0.31,0.81,0.74,0.63,14
0.43,0.8,0.73,0.62,14
0.53,0.8,0.73,0.61,17
0.06,0.8,0.72,0.61,14
0.42,0.8,0.72,0.63,14
0.51,0.8,0.72,0.64,17
0.52,0.8,0.73,0.63,17
0.66,0.8,0.72,0.62,17
0.56,0.81,0.73,0.62,17
0.62,0.8,0.73,0.62,17
0.63,0.8,0.73,0.63,17
0.11,0.8,0.73,0.64,14
0.65,0.81,0.73,0.63,17
0.34,0.8,0.73,0.64,14
0.21,0.8,0.73,0.64,14
0.71,0.8,0.72,0.64,17
0.1,0.8,0.72,0.64,14
0.65,0.8,0.71,0.59,17
0.16,0.81,0.71,0.6,14
0.62,0.8,0.71,0.64,17
0.62,0.8,0.69,0.65,17
0.16,0.8,0.68,0.65,14
0.51,0.8,0.69,0.65,17
0.26,0.8,0.7,0.64,14
0.31,0.8,0.71,0.65,14
0.7,0.8,0.72,0.65,17
0.76,0.81,0.72,0.65,17
0.79,0.8,0.72,0.65,17
0.57,0.81,0.72,0.65,17
0.64,0.8,0.72,0.64,17
0.01,0.81,0.72,0.65,14
0.11,0.81,0.72,0.65,14
0.03,0.81,0.72,0.65,14
0.71,0.81,0.71,0.65,17
0.52,0.81,0.72,0.65,17
0.53,0.81,0.71,0.65,17
0.18,0.81,0.71,0.65,14
0.64,0.8,0.72,0.65,17
0.34,0.81,0.72,0.65,14
0.38,0.81,0.72,0.65,14
0.75,0.81,0.72,0.65,17
0.17,0.81,0.73,0.65,14
0.49,0.81,0.73,0.65,14
0.68,0.81,0.73,0.65,17
0.57,0.81,0.73,0.65,17
0.53,0.81,0.73,0.65,17
0.65,0.81,0.73,0.65,17
0.62,0.8,0.73,0.65,17
0.5,0.81,0.73,0.65,17
0.05,0.81,0.73,0.65,14
0.04,0.81,0.72,0.65,14
0.42,0.81,0.72,0.65,14
0.13,0.81,0.72,0.65,14
0.58,0.81,0.71,0.65,17
0.37,0.81,0.71,0.65,14
0.52,0.81,0.71,0.65,17
0.17,0.81,0.72,0.65,14
0.28,0.81,0.72,0.65,14
0.56,0.81,0.72,0.65,17
0.69,0.81,0.73,0.65,17
0.62,0.81,0.72,0.64,17
0.5,0.81,0.72,0.64,17
0.38,0.81,0.7,0.65,14
0.65,0.81,0.71,0.65,17
0.79,0.81,0.72,0.65,17
0.31,0.81,0.73,0.64,14
0.56,0.81,0.73,0.65,17
0.31,0.81,0.73,0.65,14
0.67,0.81,0.73,0.65,17
0.66,0.81,0.73,0.65,17
0.07,0.81,0.72,0.65,14
0.58,0.81,0.72,0.64,17
0.53,0.81,0.72,0.65,17
0.64,0.81,0.71,0.65,17
0.16,0.81,0.72,0.65,14
0.31,0.81,0.72,0.65,14
0.78,0.81,0.71,0.65,17
0.45,0.81,0.71,0.64,14
0.13,0.81,0.7,0.65,14
0.26,0.81,0.71,0.65,14
0.7,0.81,0.71,0.65,17
0.16,0.81,0.72,0.64,14
0.71,0.81,0.72,0.64,17
0.73,0.81,0.72,0.64,17
0.48,0.81,0.72,0.64,14
0.16,0.82,0.73,0.64,14
0.26,0.81,0.73,0.64,14
0.07,0.81,0.72,0.64,14
0.63,0.81,0.72,0.64,17
0.65,0.81,0.72,0.64,17
0.14,0.81,0.72,0.64,14
0.1,0.81,0.71,0.64,14
0.67,0.81,0.71,0.64,17
0.41,0.81,0.7,0.64,14
0.27,0.81,0.7,0.64,14
0.53,0.81,0.7,0.65,17
0.4,0.81,0.69,0.65,14
0.03,0.81,0.7,0.64,14
0.52,0.81,0.71,0.64,17
0.54,0.81,0.7,0.64,17
0.75,0.81,0.71,0.64,17
0.57,0.81,0.72,0.64,17
0.77,0.81,0.72,0.64,17
0.19,0.81,0.72,0.64,14
0.53,0.81,0.72,0.64,17
0.42,0.81,0.72,0.64,14
0.44,0.81,0.73,0.65,14
0.69,0.82,0.73,0.64,17
0.65,0.81,0.73,0.64,17
0.71,0.81,0.73,0.64,17
0.61,0.81,0.72,0.64,17
0.05,0.81,0.72,0.65,14
0.55,0.81,0.72,0.64,17
0.05,0.81,0.72,0.64,14
0.66,0.82,0.73,0.64,17
0.66,0.81,0.72,0.64,17
0.59,0.81,0.73,0.64,17
0.52,0.82,0.73,0.64,17
0.34,0.81,0.73,0.64,14
0.1,0.81,0.72,0.64,14
0.03,0.81,0.72,0.64,14
0.65,0.81,0.72,0.63,17
0.4,0.81,0.72,0.64,14
0.18,0.81,0.72,0.64,14
0.56,0.81,0.72,0.64,17
0.22,0.83,0.72,0.64,14
0.37,0.81,0.72,0.64,14
0.48,0.82,0.73,0.64,14
0.26,0.82,0.73,0.64,14
0.2,0.81,0.73,0.64,14
0.49,0.81,0.72,0.64,14
0.69,0.81,0.72,0.63,17
0.59,0.81,0.72,0.64,17
0.76,0.81,0.72,0.64,17
0.75,0.81,0.72,0.63,17
0.62,0.82,0.73,0.64,17
0.5,0.81,0.72,0.64,14
0.29,0.82,0.73,0.64,14
0.09,0.81,0.72,0.64,14
0.7,0.82,0.71,0.64,17
0.67,0.82,0.72,0.64,17
0.6,0.82,0.73,0.64,17
0.71,0.82,0.73,0.64,17
0.56,0.82,0.73,0.64,17
0.12,0.81,0.72,0.64,14
0.49,0.82,0.73,0.64,14
0.1,0.82,0.73,0.64,14
0.38,0.81,0.72,0.64,14
0.3,0.81,0.72,0.64,14
0.41,0.82,0.73,0.64,14
0.14,0.82,0.73,0.64,14
0.64,0.82,0.74,0.64,17
0.58,0.82,0.74,0.64,17
0.38,0.82,0.73,0.64,14
0.08,0.82,0.73,0.64,14
0.61,0.81,0.73,0.64,17
0.01,0.81,0.72,0.64,14
0.79,0.81,0.71,0.64,17
0.43,0.81,0.71,0.64,14
0.28,0.81,0.72,0.64,14
0.33,0.81,0.71,0.64,14
0.39,0.81,0.72,0.64,14
0.65,0.81,0.71,0.64,17
0.7,0.81,0.72,0.64,17
0.51,0.81,0.71,0.64,17
0.32,0.81,0.71,0.64,14
0.47,0.81,0.72,0.64,14
0.29,0.81,0.71,0.64,14
0.19,0.81,0.72,0.63,14
0.6,0.81,0.72,0.64,17
0.32,0.82,0.72,0.64,14
0.79,0.81,0.72,0.64,17
0.46,0.81,0.72,0.63,14
0.68,0.82,0.73,0.62,17
0.48,0.82,0.72,0.64,14
0.03,0.82,0.73,0.64,14
0.5,0.82,0.72,0.64,17
0.56,0.82,0.71,0.64,17
0.74,0.81,0.71,0.64,17
0.5,0.81,0.71,0.64,17
0.62,0.82,0.71,0.64,17
0.07,0.81,0.71,0.64,14
0.69,0.82,0.71,0.64,17
0.64,0.82,0.7,0.64,17
0.16,0.82,0.69,0.64,14
0.32,0.82,0.7,0.64,14
0.05,0.82,0.7,0.64,14
0.3,0.81,0.71,0.64,14
0.21,0.82,0.71,0.64,14
0.13,0.81,0.72,0.64,14
0.19,0.82,0.72,0.64,14
0.75,0.82,0.72,0.64,17
0.26,0.81,0.72,0.64,14
0.36,0.82,0.72,0.64,14
0.25,0.82,0.73,0.64,14
0.54,0.82,0.73,0.65,17
0.61,0.82,0.73,0.64,17
0.55,0.82,0.73,0.64,17
0.65,0.82,0.72,0.64,17
0.26,0.82,0.72,0.64,14
0.18,0.82,0.72,0.65,14
0.64,0.82,0.71,0.64,17
0.27,0.82,0.71,0.64,14
0.63,0.82,0.72,0.64,17
0.72,0.82,0.71,0.64,17
0.76,0.82,0.72,0.64,17
0.16,0.82,0.72,0.64,14
0.17,0.82,0.72,0.64,14
0.28,0.82,0.72,0.64,14
0.69,0.82,0.72,0.64,17
0.78,0.81,0.72,0.64,17
0.1,0.82,0.72,0.64,14
0.72,0.82,0.73,0.64,17
0.18,0.82,0.73,0.64,14
0.67,0.82,0.73,0.64,17
0.19,0.82,0.73,0.64,14
0.39,0.82,0.73,0.64,14
0.04,0.82,0.73,0.64,14
0.58,0.82,0.73,0.64,17
0.15,0.82,0.73,0.64,14
0.01,0.82,0.72,0.64,14
0.72,0.82,0.72,0.64,17
0.56,0.82,0.72,0.64,17
0.11,0.82,0.71,0.64,14
0.03,0.82,0.71,0.64,14
0.08,0.82,0.71,0.64,14
0.44,0.82,0.71,0.64,14
0.55,0.82,0.71,0.64,17
0.49,0.82,0.71,0.64,14
0.54,0.82,0.72,0.64,17
0.7,0.82,0.73,0.64,17
0.57,0.82,0.73,0.64,17
0.42,0.82,0.72,0.64,14
0.44,0.82,0.72,0.64,14
0.07,0.82,0.71,0.64,14
0.54,0.82,0.69,0.64,17
0.4,0.82,0.69,0.64,14
0.14,0.82,0.7,0.64,14
0.1,0.82,0.71,0.64,14
0.53,0.82,0.71,0.64,17
0.4,0.82,0.71,0.64,14
0.7,0.82,0.7,0.64,17
0.66,0.82,0.7,0.64,17
0.42,0.82,0.7,0.64,14
0.68,0.82,0.71,0.64,17
0.63,0.82,0.71,0.64,17
0.62,0.82,0.71,0.63,17
0.47,0.82,0.71,0.64,14
0.3,0.82,0.72,0.64,14
0.03,0.82,0.72,0.64,14
0.07,0.83,0.72,0.64,14
0.69,0.83,0.72,0.64,17
0.12,0.82,0.71,0.64,14
0.38,0.83,0.72,0.64,14
0.77,0.83,0.72,0.64,17
0.61,0.83,0.72,0.64,17
0.32,0.82,0.71,0.64,14
0.69,0.82,0.71,0.63,17
0.66,0.82,0.71,0.64,17
0.27,0.82,0.7,0.64,14
0.37,0.82,0.7,0.64,14
0.55,0.82,0.7,0.63,17
0.62,0.82,0.69,0.64,17
0.22,0.82,0.69,0.64,14
0.62,0.82,0.7,0.64,17
0.13,0.82,0.7,0.64,14
0.17,0.83,0.7,0.64,14
0.51,0.82,0.7,0.64,17
0.01,0.82,0.7,0.64,14
0.24,0.82,0.71,0.64,14
0.09,0.82,0.71,0.64,14
0.68,0.82,0.7,0.64,17
0.22,0.82,0.7,0.64,14
0.73,0.82,0.71,0.64,17
0.7,0.83,0.71,0.64,17
0.78,0.82,0.71,0.64,17
0.67,0.82,0.71,0.64,17
0.13,0.82,0.71,0.64,14
0.51,0.82,0.71,0.64,17
0.48,0.82,0.71,0.64,14
0.54,0.82,0.7,0.64,17
0.04,0.82,0.71,0.64,14
0.51,0.83,0.7,0.64,17
0.61,0.82,0.71,0.64,17
0.18,0.82,0.71,0.64,14
0.74,0.82,0.71,0.64,17
0.51,0.83,0.72,0.63,17
0.08,0.83,0.72,0.64,14
0.59,0.82,0.72,0.64,17
0.63,0.82,0.7,0.64,17
0.03,0.82,0.7,0.64,14
0.59,0.82,0.71,0.63,17
0.56,0.82,0.7,0.64,17
0.17,0.82,0.7,0.64,14
0.4,0.82,0.7,0.64,14
0.31,0.82,0.7,0.64,14
0.66,0.82,0.71,0.63,17
0.6,0.82,0.71,0.64,17
0.34,0.82,0.71,0.64,14
0.37,0.82,0.71,0.64,14
0.61,0.82,0.71,0.63,17
0.31,0.82,0.71,0.64,14
0.08,0.83,0.71,0.64,14
0.15,0.82,0.71,0.64,14
0.75,0.83,0.71,0.64,17
0.48,0.83,0.71,0.64,14
0.02,0.83,0.71,0.64,14
0.75,0.83,0.7,0.64,17
0.23,0.82,0.7,0.64,14
0.7,0.83,0.7,0.64,17
0.07,0.83,0.71,0.64,14
0.42,0.82,0.71,0.64,14
0.25,0.83,0.71,0.64,14
0.73,0.83,0.71,0.64,17
0.65,0.83,0.71,0.64,17
0.33,0.83,0.7,0.64,14
0.67,0.83,0.7,0.64,17
0.71,0.83,0.71,0.64,17
0.16,0.82,0.71,0.64,14
0.38,0.83,0.71,0.64,14
0.61,0.83,0.71,0.64,17
0.03,0.83,0.7,0.64,14
0.57,0.82,0.7,0.64,17
0.62,0.83,0.7,0.64,17
0.22,0.83,0.7,0.64,14
0.6,0.83,0.7,0.64,17
0.1,0.83,0.7,0.64,14
0.16,0.83,0.72,0.64,14
0.58,0.83,0.72,0.64,17
0.56,0.83,0.72,0.63,17
0.17,0.83,0.71,0.64,14
0.26,0.83,0.7,0.63,14
0.67,0.83,0.71,0.64,17
0.68,0.83,0.71,0.64,17
0.28,0.83,0.71,0.64,14
0.64,0.83,0.7,0.64,17
0.15,0.83,0.71,0.64,14
0.3,0.83,0.71,0.64,14
0.34,0.83,0.71,0.64,14
0.07,0.82,0.7,0.64,14
0.51,0.83,0.7,0.63,17
0.25,0.83,0.7,0.64,14
0.56,0.83,0.7,0.64,17
0.57,0.84,0.7,0.64,17
0.23,0.83,0.7,0.64,14
0.38,0.83,0.71,0.63,14
0.01,0.83,0.71,0.64,14
0.27,0.83,0.71,0.64,14
0.61,0.83,0.7,0.64,17
0.45,0.83,0.7,0.64,14
0.31,0.83,0.7,0.64,14
0.21,0.83,0.7,0.64,14
0.54,0.83,0.7,0.64,17
0.12,0.83,0.7,0.64,14
0.06,0.83,0.7,0.64,14
0.15,0.83,0.7,0.64,14
0.47,0.83,0.69,0.64,14
0.78,0.83,0.69,0.64,17
0.43,0.83,0.7,0.64,14
0.57,0.83,0.71,0.64,17
0.04,0.83,0.7,0.64,14
0.63,0.83,0.7,0.64,17
0.1,0.84,0.72,0.64,14
0.03,0.83,0.72,0.64,14
0.76,0.82,0.71,0.64,17
0.54,0.83,0.71,0.64,17
0.22,0.83,0.71,0.64,14
0.28,0.83,0.7,0.64,14
0.11,0.83,0.7,0.64,14
0.71,0.83,0.7,0.64,17
0.38,0.83,0.7,0.64,14
0.35,0.83,0.69,0.64,14
0.59,0.83,0.69,0.64,17
0.47,0.82,0.69,0.64,14
0.39,0.83,0.69,0.64,14
0.05,0.83,0.71,0.64,14
0.67,0.83,0.71,0.63,17
0.59,0.83,0.71,0.64,17
0.26,0.82,0.71,0.64,14
0.09,0.83,0.71,0.64,14
0.13,0.83,0.71,0.63,14
0.39,0.83,0.71,0.64,14
0.28,0.83,0.72,0.64,14
0.65,0.83,0.7,0.63,17
0.56,0.83,0.71,0.64,17
0.65,0.83,0.7,0.64,17
0.29,0.83,0.69,0.64,14
0.63,0.83,0.69,0.63,17
0.4,0.83,0.69,0.64,14
0.05,0.83,0.69,0.64,14
0.72,0.83,0.69,0.64,17
0.07,0.83,0.68,0.64,14
0.12,0.83,0.66,0.64,14
0.62,0.83,0.67,0.64,17
0.64,0.83,0.68,0.64,17
0.34,0.84,0.69,0.64,14
0.55,0.83,0.7,0.64,17
0.04,0.84,0.71,0.64,14
0.59,0.84,0.7,0.64,17
0.68,0.83,0.7,0.64,17
0.47,0.84,0.7,0.64,14
0.11,0.84,0.7,0.64,14
0.08,0.83,0.7,0.64,14
0.04,0.83,0.69,0.64,14
0.48,0.83,0.69,0.64,14
0.36,0.83,0.69,0.64,14
0.25,0.83,0.69,0.64,14
0.71,0.83,0.69,0.64,17
0.52,0.83,0.69,0.64,17
0.34,0.83,0.68,0.64,14
0.09,0.83,0.69,0.64,14
0.1,0.83,0.69,0.64,14
0.23,0.83,0.69,0.64,14
0.26,0.83,0.69,0.64,14
0.65,0.83,0.69,0.64,17
0.61,0.84,0.7,0.64,17
0.55,0.84,0.71,0.63,17
0.37,0.83,0.71,0.64,14
0.71,0.84,0.71,0.64,17
0.35,0.83,0.71,0.64,14
0.31,0.84,0.71,0.64,14
0.69,0.84,0.71,0.63,17
0.69,0.84,0.7,0.64,17
0.29,0.83,0.7,0.64,14
0.58,0.84,0.7,0.63,17
0.62,0.84,0.7,0.64,17
0.26,0.83,0.7,0.64,14
0.58,0.84,0.7,0.64,17
0.07,0.83,0.69,0.64,14
0.29,0.83,0.68,0.63,14
0.77,0.83,0.67,0.63,17
0.56,0.83,0.66,0.64,17
0.04,0.83,0.67,0.64,14
0.38,0.83,0.67,0.64,14
0.37,0.83,0.66,0.64,14
0.53,0.83,0.67,0.64,17
0.6,0.83,0.66,0.63,17
0.74,0.83,0.67,0.64,17
0.66,0.83,0.68,0.64,17
0.43,0.83,0.68,0.63,14
0.09,0.83,0.67,0.63,14
0.24,0.83,0.67,0.64,14
0.65,0.83,0.67,0.64,17
0.15,0.83,0.68,0.64,14
0.6,0.83,0.68,0.64,17
0.44,0.83,0.68,0.64,14
0.54,0.84,0.68,0.64,17
0.36,0.83,0.68,0.64,14
0.1,0.83,0.67,0.64,14
0.52,0.83,0.67,0.64,17
0.43,0.83,0.69,0.64,14
0.14,0.83,0.69,0.64,14
0.35,0.83,0.68,0.64,14
0.43,0.83,0.68,0.64,14
0.68,0.83,0.68,0.64,17
0.53,0.83,0.68,0.63,17
0.57,0.83,0.68,0.63,17
0.64,0.83,0.67,0.63,17
0.32,0.83,0.66,0.63,14
0.56,0.83,0.66,0.63,17
0.76,0.83,0.66,0.64,17
0.65,0.83,0.65,0.64,17
0.22,0.83,0.65,0.63,14
0.15,0.83,0.65,0.63,14
0.36,0.83,0.65,0.63,14
0.63,0.83,0.65,0.63,17
0.76,0.84,0.66,0.63,17
0.59,0.83,0.66,0.63,17
0.38,0.83,0.67,0.63,14
0.45,0.83,0.66,0.64,14
0.71,0.83,0.66,0.63,17
0.05,0.83,0.65,0.63,14
0.47,0.83,0.64,0.63,14
0.3,0.83,0.65,0.64,14
0.13,0.83,0.65,0.63,14
0.78,0.83,0.64,0.63,17
0.23,0.83,0.65,0.63,14
0,0.83,0.65,0.63,14
0.62,0.82,0.66,0.64,17
0.79,0.83,0.66,0.63,17
0.28,0.83,0.67,0.63,14
0.65,0.83,0.68,0.63,17
0.21,0.83,0.68,0.63,14
0.72,0.83,0.68,0.63,17
0.66,0.83,0.69,0.63,17
0.67,0.83,0.69,0.63,17
0.79,0.83,0.68,0.63,17
0.18,0.83,0.68,0.63,14
0.61,0.83,0.69,0.63,17
0.29,0.83,0.7,0.63,14
0.09,0.83,0.7,0.64,14
0.36,0.83,0.7,0.63,14
0.13,0.82,0.71,0.63,14
0.2,0.83,0.7,0.63,14
0.06,0.83,0.71,0.63,14
0.73,0.83,0.71,0.63,17
0.66,0.83,0.7,0.63,17
0.06,0.83,0.7,0.63,14
0.63,0.83,0.71,0.63,17
0.03,0.83,0.71,0.63,14
0.72,0.83,0.71,0.63,17
0.71,0.83,0.7,0.63,17
0.27,0.83,0.69,0.63,14
0.01,0.83,0.69,0.64,14
0.52,0.83,0.69,0.63,17
0.02,0.83,0.69,0.63,14
0.51,0.83,0.69,0.63,17
0.09,0.83,0.69,0.63,14
0.7,0.83,0.69,0.63,17
0.69,0.83,0.7,0.63,17
0.64,0.83,0.71,0.64,17
0.61,0.83,0.71,0.63,17
0.28,0.83,0.71,0.63,14
0.74,0.83,0.71,0.63,17
0.56,0.83,0.71,0.63,17
0.78,0.83,0.71,0.64,17
0.62,0.83,0.71,0.63,17
0.59,0.83,0.71,0.63,17
0.51,0.83,0.71,0.63,17
0.58,0.83,0.71,0.63,17
0.27,0.83,0.71,0.63,14
0.64,0.83,0.71,0.63,17
0.32,0.83,0.7,0.63,14
0.09,0.84,0.7,0.63,14
0.03,0.83,0.7,0.63,14
0.6,0.83,0.7,0.63,17
0.64,0.83,0.7,0.63,17
0.38,0.84,0.71,0.63,14
0.5,0.83,0.71,0.63,14
0.76,0.84,0.7,0.63,17
0.36,0.83,0.69,0.63,14
0.01,0.83,0.69,0.63,14
0.68,0.84,0.7,0.63,17
0.58,0.83,0.7,0.63,17
0.06,0.84,0.7,0.63,14
0.67,0.83,0.7,0.63,17
0.7,0.83,0.7,0.63,17
0.4,0.84,0.7,0.63,14
0.73,0.84,0.71,0.63,17
0.53,0.84,0.71,0.63,17
0.62,0.84,0.71,0.63,17
0.15,0.84,0.71,0.63,14
0.31,0.84,0.7,0.63,14
0.56,0.84,0.71,0.63,17
0.1,0.84,0.7,0.63,14
0.11,0.84,0.71,0.63,14
0.58,0.84,0.71,0.63,17
0.62,0.84,0.7,0.63,17
0.3,0.84,0.71,0.63,14
0.05,0.84,0.71,0.63,14
0.16,0.84,0.71,0.63,14
0.24,0.84,0.71,0.63,14
0.26,0.84,0.7,0.63,14
0.04,0.84,0.7,0.63,14
0.18,0.83,0.69,0.63,14
0.17,0.83,0.7,0.63,14
0.25,0.83,0.69,0.63,14
0.52,0.84,0.69,0.62,17
0.67,0.83,0.68,0.63,17
0.71,0.83,0.69,0.63,17
